sat_id,x0_m,y0_m,vx0_ms,vy0_ms,euler_class,euler_energy,euler_final_x_m,euler_final_y_m,rk4_class,rk4_energy,rk4_final_x_m,rk4_final_y_m
886,7225545.455,0.000,0.000,6000.000,3,-3.717493e+07,5057900.848,4035937.792,3,-3.716545e+07,5049847.575,4044213.889
887,7248922.078,0.000,0.000,6000.000,3,-3.699711e+07,4997947.974,4108616.145,3,-3.698755e+07,4995626.002,4112852.094
888,7272298.701,0.000,0.000,6000.000,3,-3.682043e+07,4937094.722,4180302.060,3,-3.681079e+07,4934762.070,4184483.256
889,7295675.325,0.000,0.000,6000.000,3,-3.664487e+07,4881361.698,4247232.477,3,-3.663517e+07,4873035.533,4255119.695
890,7319051.948,0.000,0.000,6000.000,3,-3.647044e+07,4818895.121,4317006.597,3,-3.646067e+07,4816547.074,4321083.304
891,7342428.571,0.000,0.000,6000.000,3,-3.629711e+07,4755633.664,4385783.678,3,-3.628728e+07,4753279.668,4389806.436
892,7365805.195,0.000,0.000,6000.000,3,-3.612486e+07,4697822.118,4450037.940,3,-3.611499e+07,4689254.119,4457532.522
893,7389181.818,0.000,0.000,6000.000,3,-3.595372e+07,4633149.575,4516902.367,3,-3.594379e+07,4624505.235,4524261.964
894,7412558.442,0.000,0.000,6000.000,3,-3.578365e+07,4567784.664,4582771.419,3,-3.577367e+07,4559067.475,4589995.879
895,7435935.065,0.000,0.000,6000.000,3,-3.561464e+07,4501761.511,4647646.836,3,-3.560462e+07,4492974.938,4654736.092
896,7459311.688,0.000,0.000,6000.000,3,-3.544669e+07,4435113.872,4711531.059,3,-3.543663e+07,4426261.352,4718485.128
897,7482688.312,0.000,0.000,6000.000,3,-3.527979e+07,4367875.126,4774427.226,3,-3.526968e+07,4358960.068,4781246.209
898,7506064.935,0.000,0.000,6000.000,3,-3.511393e+07,4293457.273,4839365.865,3,-3.510378e+07,4291104.040,4843023.242
899,7529441.558,0.000,0.000,6000.000,3,-3.494908e+07,4225073.219,4900213.405,3,-3.493891e+07,4216036.801,4906751.358
900,7552818.182,0.000,0.000,6000.000,3,-3.478527e+07,4149449.328,4962935.807,3,-3.477506e+07,4147109.044,4966489.662
901,7576194.805,0.000,0.000,6000.000,3,-3.462245e+07,4080056.604,5021754.126,3,-3.461222e+07,4070912.881,5028012.153
902,7599571.429,0.000,0.000,6000.000,3,-3.446063e+07,4003369.866,5082281.069,3,-3.445038e+07,4001048.164,5085734.290
903,7622948.052,0.000,0.000,6000.000,3,-3.429981e+07,3926174.590,5141673.271,3,-3.428954e+07,3923864.322,5145075.260
904,7646324.675,0.000,0.000,6000.000,3,-3.413996e+07,3848507.322,5199937.927,3,-3.412968e+07,3846209.889,5203289.540
905,7669701.299,0.000,0.000,6000.000,3,-3.398108e+07,3770404.105,5257083.040,3,-3.397079e+07,3768120.867,5260385.168
906,7693077.922,0.000,0.000,6000.000,3,-3.382317e+07,3691900.457,5313117.411,3,-3.381287e+07,3682535.669,5318655.167
907,7716454.545,0.000,0.000,6000.000,3,-3.366620e+07,3613031.359,5368050.626,3,-3.365590e+07,3603632.833,5373446.454
908,7739831.169,0.000,0.000,6000.000,3,-3.351019e+07,3526634.506,5423992.488,3,-3.349989e+07,3517201.164,5429235.315
909,7763207.792,0.000,0.000,6000.000,3,-3.335512e+07,3439842.682,5478657.638,3,-3.334481e+07,3437630.671,5481763.484
910,7786584.416,0.000,0.000,6000.000,3,-3.320096e+07,3359993.079,5530163.499,3,-3.319067e+07,3350505.341,5535115.243
911,7809961.039,0.000,0.000,6000.000,3,-3.304773e+07,3272577.294,5582413.954,3,-3.303744e+07,3263065.629,5587215.784
912,7833337.662,0.000,0.000,6000.000,3,-3.289542e+07,3177493.859,5635114.409,3,-3.288513e+07,3175350.125,5638078.693
913,7856714.286,0.000,0.000,6000.000,3,-3.274400e+07,3089515.243,5684798.937,3,-3.273373e+07,3079963.068,5689292.531
914,7880090.909,0.000,0.000,6000.000,3,-3.259348e+07,2993860.314,5734749.644,3,-3.258323e+07,2991769.410,5737621.964
915,7903467.532,0.000,0.000,6000.000,3,-3.244384e+07,2905477.090,5781929.859,3,-3.243362e+07,2895899.106,5786120.704
916,7926844.156,0.000,0.000,6000.000,3,-3.229508e+07,2809415.558,5829196.574,3,-3.228488e+07,2799828.672,5833232.273
917,7950220.779,0.000,0.000,6000.000,3,-3.214721e+07,2705600.796,5876236.070,3,-3.213703e+07,2703600.108,5878975.327
918,7973597.403,0.000,0.000,6000.000,3,-3.200019e+07,2609222.880,5920671.720,3,-3.199004e+07,2599626.947,5924390.052
919,7996974.026,0.000,0.000,6000.000,3,-3.185403e+07,2505106.569,5964691.575,3,-3.184391e+07,2495510.788,5968247.897
920,8020350.649,0.000,0.000,6000.000,3,-3.170872e+07,2400890.419,6007175.277,3,-3.169863e+07,2398993.277,6009788.247
921,8043727.273,0.000,0.000,6000.000,3,-3.156424e+07,2296620.476,6048146.632,3,-3.155420e+07,2287036.553,6051384.935
922,8067103.896,0.000,0.000,6000.000,3,-3.142060e+07,2192341.657,6087630.621,3,-3.141060e+07,2182769.247,6090713.115
923,8090480.519,0.000,0.000,6000.000,3,-3.127779e+07,2080320.979,6126086.902,3,-3.126783e+07,2070762.643,6129003.839
924,8113857.143,0.000,0.000,6000.000,3,-3.113580e+07,1968331.961,6162866.966,3,-3.112589e+07,1958791.645,6165620.778
925,8137233.766,0.000,0.000,6000.000,3,-3.099462e+07,1856424.247,6198000.982,3,-3.098476e+07,1846905.783,6200594.202
926,8160610.390,0.000,0.000,6000.000,3,-3.085425e+07,1736802.497,6231569.881,3,-3.084444e+07,1735153.171,6233955.688
927,8183987.013,0.000,0.000,6000.000,3,-3.071467e+07,1625185.140,6263383.903,3,-3.070492e+07,1615721.312,6265652.115
928,8207363.636,0.000,0.000,6000.000,3,-3.057589e+07,1498042.014,6293229.464,3,-3.056620e+07,1496487.387,6295548.890
929,8230740.260,0.000,0.000,6000.000,3,-3.043789e+07,1379010.010,6321394.451,3,-3.042826e+07,1369616.367,6323325.802
930,8254116.883,0.000,0.000,6000.000,3,-3.030067e+07,1252380.125,6347348.979,3,-3.029111e+07,1243027.787,6349110.865
931,8277493.506,0.000,0.000,6000.000,3,-3.016421e+07,1126087.067,6371352.078,3,-3.015473e+07,1116779.999,6372947.897
932,8300870.130,0.000,0.000,6000.000,3,-3.002853e+07,992276.620,6392678.182,3,-3.001912e+07,983019.743,6394099.984
933,8324246.753,0.000,0.000,6000.000,3,-2.989360e+07,858911.678,6411863.606,3,-2.988427e+07,849709.099,6413115.174
934,8347623.377,0.000,0.000,6000.000,3,-2.975942e+07,726054.390,6428960.714,3,-2.975017e+07,716910.038,6430045.936
935,8371000.000,0.000,0.000,6000.000,3,-2.962599e+07,585858.444,6442810.929,3,-2.961682e+07,576777.893,6443722.644
936,6571000.000,0.000,0.000,6090.909,3,-4.211498e+07,6314715.336,1412669.464,3,-4.211096e+07,6311461.756,1424371.141
937,6594376.623,0.000,0.000,6090.909,3,-4.190036e+07,6275733.507,1575923.468,3,-4.189592e+07,6274556.310,1581721.315
938,6617753.247,0.000,0.000,6090.909,3,-4.168722e+07,6235770.556,1726080.098,3,-4.168240e+07,6234493.917,1731821.406
939,6641129.870,0.000,0.000,6090.909,3,-4.147555e+07,6196269.900,1863378.948,3,-4.147039e+07,6194905.276,1869064.696
940,6664506.494,0.000,0.000,6090.909,3,-4.126533e+07,6155502.558,1993702.127,3,-4.125986e+07,6154056.965,1999331.736
941,6687883.117,0.000,0.000,6090.909,3,-4.105656e+07,6114120.832,2117158.591,3,-4.105080e+07,6112601.030,2122732.087
942,6711259.740,0.000,0.000,6090.909,3,-4.084922e+07,6072733.177,2233871.571,3,-4.084320e+07,6071145.654,2239389.531
943,6734636.364,0.000,0.000,6090.909,3,-4.064331e+07,6028376.722,2349404.646,3,-4.063704e+07,6026724.115,2354865.041
944,6758012.987,0.000,0.000,6090.909,3,-4.043881e+07,5984810.884,2458348.449,3,-4.043231e+07,5983099.319,2463752.589
945,6781389.610,0.000,0.000,6090.909,3,-4.023569e+07,5942551.708,2560854.508,3,-4.022899e+07,5936955.859,2571501.973
946,6804766.234,0.000,0.000,6090.909,3,-4.003399e+07,5894152.814,2667557.181,3,-4.002707e+07,5892334.014,2672847.608
947,6828142.857,0.000,0.000,6090.909,3,-3.983362e+07,5851565.712,2762716.709,3,-3.982653e+07,5845598.018,2773121.552
948,6851519.481,0.000,0.000,6090.909,3,-3.963464e+07,5802950.120,2862018.576,3,-3.962735e+07,5801039.714,2867197.370
949,6874896.104,0.000,0.000,6090.909,3,-3.943698e+07,5756681.959,2955161.924,3,-3.942954e+07,5750371.960,2965319.744
950,6898272.727,0.000,0.000,6090.909,3,-3.924068e+07,5704233.233,3052270.352,3,-3.923306e+07,5702239.996,3057333.801
951,6921649.351,0.000,0.000,6090.909,3,-3.904569e+07,5654485.269,3143315.298,3,-3.903791e+07,5652455.259,3148321.791
952,6945025.974,0.000,0.000,6090.909,3,-3.885198e+07,5607839.586,3228486.100,3,-3.884407e+07,5601065.265,3238266.925
953,6968402.597,0.000,0.000,6090.909,3,-3.865959e+07,5555037.880,3317502.522,3,-3.865153e+07,5552943.043,3322397.245
954,6991779.221,0.000,0.000,6090.909,3,-3.846848e+07,5500720.790,3405447.374,3,-3.846029e+07,5498595.310,3410283.552
955,7015155.844,0.000,0.000,6090.909,3,-3.827862e+07,5449971.302,3487689.516,3,-3.827031e+07,5442780.850,3497083.881
956,7038532.468,0.000,0.000,6090.909,3,-3.809003e+07,5392870.290,3573526.219,3,-3.808160e+07,5390691.850,3578248.237
957,7061909.091,0.000,0.000,6090.909,3,-3.790267e+07,5339631.741,3653784.472,3,-3.789414e+07,5337430.741,3658451.100
958,7085285.714,0.000,0.000,6090.909,3,-3.771654e+07,5285258.702,3733073.870,3,-3.770791e+07,5277698.568,3742076.891
959,7108662.338,0.000,0.000,6090.909,3,-3.753165e+07,5224360.493,3815709.648,3,-3.752291e+07,5222117.988,3820260.976
960,7132038.961,0.000,0.000,6090.909,3,-3.734795e+07,5167744.220,3892966.791,3,-3.733912e+07,5165484.650,3897462.489
961,7155415.584,0.000,0.000,6090.909,3,-3.716545e+07,5110111.904,3969236.234,3,-3.715653e+07,5102217.504,3977837.165
962,7178792.208,0.000,0.000,6090.909,3,-3.698415e+07,5045796.567,4048601.680,3,-3.697514e+07,5043506.669,4052982.021
963,7202168.831,0.000,0.000,6090.909,3,-3.680400e+07,4986161.170,4122805.565,3,-3.679491e+07,4983859.546,4127130.545
964,7225545.455,0.000,0.000,6090.909,3,-3.662501e+07,4925625.266,4196010.208,3,-3.661586e+07,4917431.682,4204201.039
965,7248922.078,0.000,0.000,6090.909,3,-3.644719e+07,4858264.306,4272059.393,3,-3.643796e+07,4855943.180,4276269.981
966,7272298.701,0.000,0.000,6090.909,3,-3.627049e+07,4795959.536,4343180.086,3,-3.626120e+07,4787583.070,4351090.819
967,7295675.325,0.000,0.000,6090.909,3,-3.609494e+07,4726742.121,4416975.241,3,-3.608558e+07,4724408.552,4421072.614
968,7319051.948,0.000,0.000,6090.909,3,-3.592048e+07,4662822.510,4486007.439,3,-3.591108e+07,4654278.650,4493636.350
969,7342428.571,0.000,0.000,6090.909,3,-3.574715e+07,4591909.729,4557544.297,3,-3.573769e+07,4589570.563,4561530.044
970,7365805.195,0.000,0.000,6090.909,3,-3.557491e+07,4520170.090,4627907.704,3,-3.556540e+07,4517830.338,4631836.186
971,7389181.818,0.000,0.000,6090.909,3,-3.540374e+07,4454076.179,4693771.239,3,-3.539420e+07,4445306.313,4700970.288
972,7412558.442,0.000,0.000,6090.909,3,-3.523366e+07,4380879.178,4761882.276,3,-3.522408e+07,4372039.361,4768934.186
973,7435935.065,0.000,0.000,6090.909,3,-3.506465e+07,4306975.779,4828825.792,3,-3.505503e+07,4298069.924,4835730.634
974,7459311.688,0.000,0.000,6090.909,3,-3.489669e+07,4232406.008,4894605.346,3,-3.488704e+07,4223437.991,4901363.292
975,7482688.312,0.000,0.000,6090.909,3,-3.472979e+07,4150500.451,4962185.330,3,-3.472010e+07,4148183.084,4965836.721
976,7506064.935,0.000,0.000,6090.909,3,-3.456391e+07,4074652.317,5025558.218,3,-3.455420e+07,4065565.550,5032011.642
977,7529441.558,0.000,0.000,6090.909,3,-3.439905e+07,3998257.262,5087782.818,3,-3.438932e+07,3989119.943,5094090.397
978,7552818.182,0.000,0.000,6090.909,3,-3.423522e+07,3914453.864,5151538.587,3,-3.422547e+07,3905264.254,5157689.115
979,7576194.805,0.000,0.000,6090.909,3,-3.407240e+07,3830059.470,5213965.538,3,-3.406264e+07,3827789.005,5217400.758
980,7599571.429,0.000,0.000,6090.909,3,-3.391058e+07,3745118.058,5275071.681,3,-3.390080e+07,3742863.416,5278453.147
981,7622948.052,0.000,0.000,6090.909,3,-3.374974e+07,3659672.997,5334866.085,3,-3.373995e+07,3657435.727,5338194.858
982,7646324.675,0.000,0.000,6090.909,3,-3.358988e+07,3573767.028,5393358.860,3,-3.358009e+07,3564408.856,5398887.812
983,7669701.299,0.000,0.000,6090.909,3,-3.343099e+07,3487442.229,5450561.138,3,-3.342120e+07,3478051.792,5455936.887
984,7693077.922,0.000,0.000,6090.909,3,-3.327307e+07,3393496.550,5508535.167,3,-3.326328e+07,3384073.628,5513746.750
985,7716454.545,0.000,0.000,6090.909,3,-3.311610e+07,3299113.605,5565029.909,3,-3.310632e+07,3289662.432,5570078.456
986,7739831.169,0.000,0.000,6090.909,3,-3.296007e+07,3204340.975,5620059.307,3,-3.295030e+07,3202215.428,5623130.382
987,7763207.792,0.000,0.000,6090.909,3,-3.280498e+07,3109225.424,5673638.511,3,-3.279522e+07,3099730.166,5678364.835
988,7786584.416,0.000,0.000,6090.909,3,-3.265082e+07,3013812.862,5725783.853,3,-3.264108e+07,3004301.620,5730351.212
989,7809961.039,0.000,0.000,6090.909,3,-3.249758e+07,2910663.795,5777998.451,3,-3.248786e+07,2901137.660,5782396.285
990,7833337.662,0.000,0.000,6090.909,3,-3.234525e+07,2807224.128,5828584.655,3,-3.233555e+07,2797687.429,5832814.642
991,7856714.286,0.000,0.000,6090.909,3,-3.219382e+07,2703545.248,5877562.721,3,-3.218415e+07,2694002.225,5881626.660
992,7880090.909,0.000,0.000,6090.909,3,-3.204328e+07,2599677.471,5924954.271,3,-3.203364e+07,2590132.267,5928854.075
993,7903467.532,0.000,0.000,6090.909,3,-3.189364e+07,2488025.333,5971781.839,3,-3.188403e+07,2478480.144,5975507.426
994,7926844.156,0.000,0.000,6090.909,3,-3.174488e+07,2376214.342,6016823.927,3,-3.173530e+07,2374355.223,6019517.451
995,7950220.779,0.000,0.000,6090.909,3,-3.159698e+07,2264300.196,6060107.213,3,-3.158744e+07,2254768.220,6063491.029
996,7973597.403,0.000,0.000,6090.909,3,-3.144994e+07,2152337.240,6101659.911,3,-3.144045e+07,2142818.234,6104876.413
997,7996974.026,0.000,0.000,6090.909,3,-3.130377e+07,2032607.834,6141994.835,3,-3.129432e+07,2023105.033,6145034.576
998,8020350.649,0.000,0.000,6090.909,3,-3.115844e+07,1912885.295,6180399.779,3,-3.114904e+07,1903403.149,6183265.498
999,8043727.273,0.000,0.000,6090.909,3,-3.101395e+07,1793229.005,6216909.264,3,-3.100461e+07,1783771.829,6219603.824
1000,8067103.896,0.000,0.000,6090.909,3,-3.087030e+07,1665856.125,6251631.562,3,-3.086101e+07,1656428.002,6254146.117
1001,8090480.519,0.000,0.000,6090.909,3,-3.072747e+07,1538629.127,6284258.300,3,-3.071825e+07,1529234.580,6286596.078
1002,8113857.143,0.000,0.000,6090.909,3,-3.058546e+07,1411612.097,6314831.564,3,-3.057630e+07,1402255.484,6316995.915
1003,8137233.766,0.000,0.000,6090.909,3,-3.044427e+07,1276980.857,6343035.825,3,-3.043517e+07,1267667.049,6345018.613
1004,8160610.390,0.000,0.000,6090.909,3,-3.030388e+07,1142664.679,6368989.527,3,-3.029485e+07,1133398.193,6370794.509
1005,8183987.013,0.000,0.000,6090.909,3,-3.016429e+07,1000829.429,6392079.884,3,-3.015533e+07,991615.783,6393699.515
1006,8207363.636,0.000,0.000,6090.909,3,-3.002548e+07,859438.519,6412723.101,3,-3.001661e+07,850282.347,6414161.581
1007,8230740.260,0.000,0.000,6090.909,3,-2.988746e+07,718566.262,6430978.332,3,-2.987867e+07,701568.485,6431246.949
1008,8254116.883,0.000,0.000,6090.909,3,-2.975022e+07,570383.907,6445773.103,3,-2.974152e+07,553458.760,6445696.819
1009,8277493.506,0.000,0.000,6090.909,3,-2.961375e+07,414984.644,6456691.334,3,-2.960514e+07,406033.127,6457579.872
1010,8300870.130,0.000,0.000,6090.909,3,-2.947804e+07,260362.459,6464781.556,3,-2.946953e+07,251490.373,6465485.634
1011,8324246.753,0.000,0.000,6090.909,3,-2.934310e+07,98739.617,6468476.952,3,-2.933468e+07,89954.121,6468991.192
1012,8347623.377,0.000,0.000,6090.909,3,-2.920890e+07,-61896.225,6469168.849,3,-2.920058e+07,-70590.477,6469498.970
1013,8371000.000,0.000,0.000,6090.909,3,-2.907544e+07,-221454.550,6466948.489,3,-2.906724e+07,-237865.778,6465090.870
1014,6571000.000,0.000,0.000,6181.818,3,-4.155703e+07,6301576.534,1469357.832,3,-4.155311e+07,6300486.593,1475287.188
1015,6594376.623,0.000,0.000,6181.818,3,-4.134241e+07,6258714.308,1640560.702,3,-4.133807e+07,6257510.029,1646429.604
1016,6617753.247,0.000,0.000,6181.818,3,-4.112925e+07,6217272.908,1792543.774,3,-4.112455e+07,6215970.617,1798354.154
1017,6641129.870,0.000,0.000,6181.818,3,-4.091756e+07,6173547.439,1937222.448,3,-4.091254e+07,6172154.693,1942972.832
1018,6664506.494,0.000,0.000,6181.818,3,-4.070734e+07,6128270.170,2074689.806,3,-4.070201e+07,6126794.278,2080379.427
1019,6687883.117,0.000,0.000,6181.818,3,-4.049855e+07,6085413.371,2199453.098,3,-4.049295e+07,6080575.284,2210687.977
1020,6711259.740,0.000,0.000,6181.818,3,-4.029121e+07,6039217.936,2322921.061,3,-4.028535e+07,6034138.569,2334029.034
1021,6734636.364,0.000,0.000,6181.818,3,-4.008528e+07,5993383.634,2439563.670,3,-4.007919e+07,5988080.960,2450546.137
1022,6758012.987,0.000,0.000,6181.818,3,-3.988077e+07,5944697.355,2554941.478,3,-3.987446e+07,5939176.737,2565793.801
1023,6781389.610,0.000,0.000,6181.818,3,-3.967766e+07,5897154.353,2663673.670,3,-3.967114e+07,5891433.097,2674398.752
1024,6804766.234,0.000,0.000,6181.818,3,-3.947593e+07,5847200.827,2771199.175,3,-3.946922e+07,5841283.986,2781793.260
1025,6828142.857,0.000,0.000,6181.818,3,-3.927558e+07,5794900.990,2877484.826,3,-3.926868e+07,5793004.970,2882753.551
1026,6851519.481,0.000,0.000,6181.818,3,-3.907657e+07,5744657.691,2977374.804,3,-3.906950e+07,5738376.264,2987704.349
1027,6874896.104,0.000,0.000,6181.818,3,-3.887892e+07,5692460.483,3076111.852,3,-3.887168e+07,5686009.704,3086308.631
1028,6898272.727,0.000,0.000,6181.818,3,-3.868260e+07,5638365.342,3173673.136,3,-3.867521e+07,5636345.786,3178760.532
1029,6921649.351,0.000,0.000,6181.818,3,-3.848760e+07,5582427.927,3270037.050,3,-3.848006e+07,5580371.957,3275062.421
1030,6945025.974,0.000,0.000,6181.818,3,-3.829389e+07,5529533.413,3360354.047,3,-3.828622e+07,5522613.590,3370145.911
1031,6968402.597,0.000,0.000,6181.818,3,-3.810149e+07,5470196.102,3454342.534,3,-3.809368e+07,5468076.714,3459246.059
1032,6991779.221,0.000,0.000,6181.818,3,-3.791036e+07,5414236.518,3542403.625,3,-3.790243e+07,5412089.871,3547247.609
1033,7015155.844,0.000,0.000,6181.818,3,-3.772049e+07,5356872.345,3629354.212,3,-3.771246e+07,5349535.027,3638731.373
1034,7038532.468,0.000,0.000,6181.818,3,-3.753189e+07,5298150.766,3715183.052,3,-3.752375e+07,5290686.497,3724421.762
1035,7061909.091,0.000,0.000,6181.818,3,-3.734454e+07,5232749.345,3804319.070,3,-3.733629e+07,5230531.756,3808978.784
1036,7085285.714,0.000,0.000,6181.818,3,-3.715841e+07,5171353.678,3887793.936,3,-3.715006e+07,5169117.321,3892393.355
1037,7108662.338,0.000,0.000,6181.818,3,-3.697349e+07,5108742.448,3970118.284,3,-3.696506e+07,5100914.267,3978923.609
1038,7132038.961,0.000,0.000,6181.818,3,-3.678979e+07,5044961.513,4051284.994,3,-3.678127e+07,5037023.895,4059946.845
1039,7155415.584,0.000,0.000,6181.818,3,-3.660728e+07,4980056.382,4131287.957,3,-3.659868e+07,4972013.620,4139805.416
1040,7178792.208,0.000,0.000,6181.818,3,-3.642595e+07,4914072.209,4210122.076,3,-3.641728e+07,4905928.576,4218494.340
1041,7202168.831,0.000,0.000,6181.818,3,-3.624581e+07,4841114.484,4291714.738,3,-3.623706e+07,4838813.524,4296009.640
1042,7225545.455,0.000,0.000,6181.818,3,-3.606682e+07,4773020.502,4368112.765,3,-3.605801e+07,4764679.894,4376181.904
1043,7248922.078,0.000,0.000,6181.818,3,-3.588897e+07,4703982.977,4443331.826,3,-3.588011e+07,4695554.407,4451253.942
1044,7272298.701,0.000,0.000,6181.818,3,-3.571228e+07,4627849.246,4521031.861,3,-3.570335e+07,4625533.158,4525145.625
1045,7295675.325,0.000,0.000,6181.818,3,-3.553670e+07,4556976.364,4593801.232,3,-3.552773e+07,4548377.085,4601417.270
1046,7319051.948,0.000,0.000,6181.818,3,-3.536225e+07,4478933.909,4668865.024,3,-3.535323e+07,4470252.281,4676322.029
1047,7342428.571,0.000,0.000,6181.818,3,-3.518891e+07,4399967.708,4742561.962,3,-3.517984e+07,4397653.361,4746494.773
1048,7365805.195,0.000,0.000,6181.818,3,-3.501665e+07,4326642.995,4811615.375,3,-3.500755e+07,4317816.834,4818765.301
1049,7389181.818,0.000,0.000,6181.818,3,-3.484548e+07,4246051.415,4882681.958,3,-3.483635e+07,4237156.181,4889672.749
1050,7412558.442,0.000,0.000,6181.818,3,-3.467539e+07,4164679.330,4952388.623,3,-3.466623e+07,4155719.447,4959220.459
1051,7435935.065,0.000,0.000,6181.818,3,-3.450638e+07,4075839.852,5023717.233,3,-3.449718e+07,4073554.132,5027412.947
1052,7459311.688,0.000,0.000,6181.818,3,-3.433841e+07,3992981.159,5090617.263,3,-3.432919e+07,3983899.443,5097120.484
1053,7482688.312,0.000,0.000,6181.818,3,-3.417148e+07,3909485.419,5156173.568,3,-3.416225e+07,3900352.276,5162519.043
1054,7506064.935,0.000,0.000,6181.818,3,-3.400559e+07,3818462.941,5223059.201,3,-3.399634e+07,3809277.466,5229235.735
1055,7529441.558,0.000,0.000,6181.818,3,-3.384074e+07,3726768.940,5288405.572,3,-3.383147e+07,3717535.787,5294413.841
1056,7552818.182,0.000,0.000,6181.818,3,-3.367689e+07,3634455.824,5352221.809,3,-3.366762e+07,3625179.584,5358062.622
1057,7576194.805,0.000,0.000,6181.818,3,-3.351406e+07,3541575.265,5414518.401,3,-3.350478e+07,3532260.462,5420192.698
1058,7599571.429,0.000,0.000,6181.818,3,-3.335221e+07,3448178.164,5475307.172,3,-3.334295e+07,3438829.252,5480816.018
1059,7622948.052,0.000,0.000,6181.818,3,-3.319137e+07,3347074.947,5536704.521,3,-3.318210e+07,3337692.442,5542037.031
1060,7646324.675,0.000,0.000,6181.818,3,-3.303150e+07,3245446.916,5596390.510,3,-3.302224e+07,3236035.629,5601547.949
1061,7669701.299,0.000,0.000,6181.818,3,-3.287261e+07,3143351.090,5654380.533,3,-3.286335e+07,3133915.746,5659364.305
1062,7693077.922,0.000,0.000,6181.818,3,-3.271467e+07,3040843.505,5710691.540,3,-3.270543e+07,3031388.740,5715503.183
1063,7716454.545,0.000,0.000,6181.818,3,-3.255768e+07,2937979.172,5765341.999,3,-3.254847e+07,2928509.530,5769983.186
