step,sat_id,class,x_m,y_m,r_km
1155,1397,1,4521633.851,6359330.717,7802.965
1156,1397,1,4515602.045,6362762.149,7802.269
1157,1397,1,4509566.449,6366188.241,7801.573
1158,1397,1,4503527.068,6369608.990,7800.877
1159,1397,1,4497483.905,6373024.389,7800.180
1160,1397,1,4491436.965,6376434.436,7799.482
1161,1397,1,4485386.252,6379839.127,7798.784
1162,1397,1,4479331.769,6383238.455,7798.086
1163,1397,1,4473273.521,6386632.419,7797.387
1164,1397,1,4467211.512,6390021.012,7796.688
1165,1397,1,4461145.746,6393404.231,7795.989
1166,1397,1,4455076.227,6396782.072,7795.289
1167,1397,1,4449002.959,6400154.530,7794.588
1168,1397,1,4442925.947,6403521.602,7793.887
1169,1397,1,4436845.194,6406883.281,7793.186
1170,1397,1,4430760.704,6410239.566,7792.484
1171,1397,1,4424672.482,6413590.450,7791.782
1172,1397,1,4418580.531,6416935.930,7791.080
1173,1397,1,4412484.857,6420276.002,7790.377
1174,1397,1,4406385.462,6423610.661,7789.673
1175,1397,1,4400282.352,6426939.903,7788.969
1176,1397,1,4394175.530,6430263.724,7788.265
1177,1397,1,4388065.000,6433582.119,7787.560
1178,1397,1,4381950.767,6436895.084,7786.855
1179,1397,1,4375832.834,6440202.615,7786.149
1180,1397,1,4369711.207,6443504.708,7785.443
1181,1397,1,4363585.888,6446801.358,7784.737
1182,1397,1,4357456.883,6450092.561,7784.030
1183,1397,1,4351324.195,6453378.314,7783.323
1184,1397,1,4345187.828,6456658.610,7782.615
1185,1397,1,4339047.787,6459933.447,7781.907
1186,1397,1,4332904.076,6463202.820,7781.198
1187,1397,1,4326756.700,6466466.725,7780.489
1188,1397,1,4320605.661,6469725.157,7779.780
1189,1397,1,4314450.966,6472978.113,7779.070
1190,1397,1,4308292.617,6476225.587,7778.360
1191,1397,1,4302130.618,6479467.577,7777.649
1192,1397,1,4295964.975,6482704.077,7776.938
1193,1397,1,4289795.692,6485935.083,7776.227
1194,1397,1,4283622.772,6489160.591,7775.515
1195,1397,1,4277446.220,6492380.597,7774.802
1196,1397,1,4271266.040,6495595.096,7774.090
1197,1397,1,4265082.237,6498804.085,7773.376
1198,1397,1,4258894.814,6502007.559,7772.663
1199,1397,1,4252703.775,6505205.513,7771.949
1200,1397,1,4246509.126,6508397.944,7771.234
1201,1397,1,4240310.871,6511584.848,7770.520
1202,1397,1,4234109.013,6514766.219,7769.804
1203,1397,1,4227903.557,6517942.055,7769.089
1204,1397,1,4221694.507,6521112.350,7768.372
1205,1397,1,4215481.868,6524277.100,7767.656
1206,1397,1,4209265.643,6527436.302,7766.939
1207,1397,1,4203045.838,6530589.951,7766.222
1208,1397,1,4196822.456,6533738.042,7765.504
1209,1397,1,4190595.501,6536880.572,7764.786
1210,1397,1,4184364.979,6540017.536,7764.067
1211,1397,1,4178130.893,6543148.930,7763.348
1212,1397,1,4171893.248,6546274.750,7762.629
1213,1397,1,4165652.047,6549394.992,7761.909
1214,1397,1,4159407.296,6552509.651,7761.189
1215,1397,1,4153158.998,6555618.724,7760.468
1216,1397,1,4146907.159,6558722.205,7759.747
1217,1397,1,4140651.782,6561820.092,7759.026
1218,1397,1,4134392.871,6564912.378,7758.304
1219,1397,1,4128130.431,6567999.062,7757.582
1220,1397,1,4121864.467,6571080.137,7756.859
1221,1397,1,4115594.983,6574155.601,7756.136
1222,1397,1,4109321.982,6577225.448,7755.412
1223,1397,1,4103045.471,6580289.675,7754.689
1224,1397,1,4096765.452,6583348.278,7753.964
1225,1397,1,4090481.930,6586401.251,7753.240
1226,1397,1,4084194.910,6589448.592,7752.514
1227,1397,1,4077904.396,6592490.295,7751.789
1228,1397,1,4071610.392,6595526.358,7751.063
1229,1397,1,4065312.904,6598556.774,7750.337
1230,1397,1,4059011.934,6601581.541,7749.610
1231,1397,1,4052707.489,6604600.654,7748.883
1232,1397,1,4046399.571,6607614.109,7748.156
1233,1397,1,4040088.186,6610621.902,7747.428
1234,1397,1,4033773.338,6613624.029,7746.699
1235,1397,1,4027455.031,6616620.485,7745.971
1236,1397,1,4021133.270,6619611.266,7745.242
1237,1397,1,4014808.060,6622596.368,7744.512
1238,1397,1,4008479.404,6625575.787,7743.782
1239,1397,1,4002147.308,6628549.519,7743.052
1240,1397,1,3995811.775,6631517.559,7742.321
1241,1397,1,3989472.810,6634479.904,7741.590
1242,1397,1,3983130.418,6637436.549,7740.859
1243,1397,1,3976784.603,6640387.491,7740.127
1244,1397,1,3970435.369,6643332.724,7739.394
1245,1397,1,3964082.722,6646272.245,7738.662
1246,1397,1,3957726.665,6649206.050,7737.929
1247,1397,1,3951367.203,6652134.134,7737.195
1248,1397,1,3945004.341,6655056.493,7736.461
1249,1397,1,3938638.083,6657973.124,7735.727
1250,1397,1,3932268.434,6660884.022,7734.993
1251,1397,1,3925895.397,6663789.183,7734.258
1252,1397,1,3919518.978,6666688.602,7733.522
1253,1397,1,3913139.182,6669582.277,7732.786
1254,1397,1,3906756.012,6672470.201,7732.050
1255,1397,1,3900369.473,6675352.372,7731.314
1256,1397,1,3893979.570,6678228.786,7730.577
1257,1397,1,3887586.308,6681099.437,7729.839
1258,1397,1,3881189.690,6683964.323,7729.102
1259,1397,1,3874789.722,6686823.438,7728.364
1260,1397,1,3868386.408,6689676.780,7727.625
1261,1397,1,3861979.752,6692524.342,7726.886
1262,1397,1,3855569.760,6695366.123,7726.147
1263,1397,1,3849156.435,6698202.117,7725.407
1264,1397,1,3842739.783,6701032.320,7724.667
1265,1397,1,3836319.807,6703856.728,7723.927
1266,1397,1,3829896.513,6706675.337,7723.186
1267,1397,1,3823469.906,6709488.143,7722.445
1268,1397,1,3817039.989,6712295.142,7721.703
1269,1397,1,3810606.767,6715096.330,7720.961
1270,1397,1,3804170.245,6717891.703,7720.219
1271,1397,1,3797730.428,6720681.256,7719.476
1272,1397,1,3791287.320,6723464.985,7718.733
1273,1397,1,3784840.926,6726242.887,7717.990
1274,1397,1,3778391.251,6729014.957,7717.246
1275,1397,1,3771938.298,6731781.192,7716.502
1276,1397,1,3765482.074,6734541.586,7715.757
1277,1397,1,3759022.582,6737296.136,7715.012
1278,1397,1,3752559.827,6740044.839,7714.267
1279,1397,1,3746093.813,6742787.689,7713.521
1280,1397,1,3739624.547,6745524.683,7712.775
1281,1397,1,3733152.031,6748255.816,7712.028
1282,1397,1,3726676.271,6750981.085,7711.281
1283,1397,1,3720197.272,6753700.486,7710.534
1284,1397,1,3713715.037,6756414.014,7709.787
1285,1397,1,3707229.573,6759121.666,7709.039
1286,1397,1,3700740.883,6761823.437,7708.290
1287,1397,1,3694248.973,6764519.323,7707.542
1288,1397,1,3687753.846,6767209.320,7706.792
1289,1397,1,3681255.509,6769893.425,7706.043
1290,1397,1,3674753.964,6772571.632,7705.293
1291,1397,1,3668249.218,6775243.939,7704.543
1292,1397,1,3661741.275,6777910.340,7703.792
1293,1397,1,3655230.139,6780570.833,7703.041
1294,1397,1,3648715.816,6783225.412,7702.290
1295,1397,1,3642198.310,6785874.074,7701.539
1296,1397,1,3635677.626,6788516.815,7700.786
1297,1397,1,3629153.768,6791153.631,7700.034
1298,1397,1,3622626.742,6793784.517,7699.281
1299,1397,1,3616096.552,6796409.470,7698.528
1300,1397,1,3609563.203,6799028.486,7697.775
1301,1397,1,3603026.700,6801641.560,7697.021
1302,1397,1,3596487.047,6804248.689,7696.267
1303,1397,1,3589944.250,6806849.868,7695.512
1304,1397,1,3583398.313,6809445.094,7694.757
1305,1397,1,3576849.240,6812034.363,7694.002
1306,1397,1,3570297.038,6814617.669,7693.246
1307,1397,1,3563741.710,6817195.011,7692.490
1308,1397,1,3557183.261,6819766.382,7691.734
1309,1397,1,3550621.696,6822331.781,7690.977
1310,1397,1,3544057.021,6824891.201,7690.220
1311,1397,1,3537489.239,6827444.640,7689.462
1312,1397,1,3530918.356,6829992.093,7688.704
1313,1397,1,3524344.377,6832533.557,7687.946
1314,1397,1,3517767.306,6835069.027,7687.188
1315,1397,1,3511187.148,6837598.500,7686.429
1316,1397,1,3504603.908,6840121.971,7685.670
1317,1397,1,3498017.592,6842639.436,7684.910
1318,1397,1,3491428.203,6845150.892,7684.150
1319,1397,1,3484835.747,6847656.334,7683.390
1320,1397,1,3478240.228,6850155.759,7682.629
1321,1397,1,3471641.652,6852649.162,7681.868
1322,1397,1,3465040.024,6855136.539,7681.107
1323,1397,1,3458435.347,6857617.887,7680.345
1324,1397,1,3451827.628,6860093.202,7679.583
1325,1397,1,3445216.871,6862562.479,7678.820
1326,1397,1,3438603.081,6865025.714,7678.058
1327,1397,1,3431986.263,6867482.904,7677.295
1328,1397,1,3425366.421,6869934.045,7676.531
1329,1397,1,3418743.562,6872379.132,7675.767
1330,1397,1,3412117.689,6874818.163,7675.003
1331,1397,1,3405488.808,6877251.131,7674.239
1332,1397,1,3398856.924,6879678.035,7673.474
1333,1397,1,3392222.041,6882098.870,7672.708
1334,1397,1,3385584.164,6884513.631,7671.943
1335,1397,1,3378943.299,6886922.315,7671.177
1336,1397,1,3372299.451,6889324.918,7670.411
1337,1397,1,3365652.624,6891721.437,7669.644
1338,1397,1,3359002.823,6894111.866,7668.877
1339,1397,1,3352350.054,6896496.202,7668.110
1340,1397,1,3345694.321,6898874.442,7667.342
1341,1397,1,3339035.630,6901246.581,7666.574
1342,1397,1,3332373.984,6903612.615,7665.806
1343,1397,1,3325709.391,6905972.541,7665.037
1344,1397,1,3319041.853,6908326.354,7664.269
1345,1397,1,3312371.378,6910674.051,7663.499
1346,1397,1,3305697.968,6913015.628,7662.730
1347,1397,1,3299021.630,6915351.080,7661.960
1348,1397,1,3292342.369,6917680.404,7661.189
1349,1397,1,3285660.189,6920003.595,7660.419
1350,1397,1,3278975.095,6922320.651,7659.648
1351,1397,1,3272287.094,6924631.567,7658.876
1352,1397,1,3265596.188,6926936.339,7658.105
1353,1397,1,3258902.385,6929234.964,7657.333
1354,1397,1,3252205.689,6931527.436,7656.560
1355,1397,1,3245506.104,6933813.753,7655.788
1356,1397,1,3238803.636,6936093.911,7655.015
1357,1397,1,3232098.291,6938367.906,7654.241
1358,1397,1,3225390.072,6940635.733,7653.468
1359,1397,1,3218678.986,6942897.389,7652.694
1360,1397,1,3211965.037,6945152.870,7651.919
1361,1397,1,3205248.231,6947402.172,7651.145
1362,1397,1,3198528.572,6949645.292,7650.370
1363,1397,1,3191806.065,6951882.225,7649.594
1364,1397,1,3185080.717,6954112.967,7648.819
1365,1397,1,3178352.531,6956337.515,7648.043
1366,1397,1,3171621.514,6958555.865,7647.266
1367,1397,1,3164887.669,6960768.013,7646.490
1368,1397,1,3158151.003,6962973.955,7645.713
1369,1397,1,3151411.520,6965173.687,7644.936
1370,1397,1,3144669.226,6967367.205,7644.158
1371,1397,1,3137924.126,6969554.506,7643.380
1372,1397,1,3131176.224,6971735.585,7642.602
1373,1397,1,3124425.527,6973910.439,7641.823
1374,1397,1,3117672.039,6976079.065,7641.044
1375,1397,1,3110915.766,6978241.457,7640.265
1376,1397,1,3104156.712,6980397.612,7639.486
1377,1397,1,3097394.883,6982547.527,7638.706
1378,1397,1,3090630.284,6984691.198,7637.926
1379,1397,1,3083862.920,6986828.620,7637.145
1380,1397,1,3077092.796,6988959.790,7636.364
1381,1397,1,3070319.919,6991084.704,7635.583
1382,1397,1,3063544.292,6993203.359,7634.802
1383,1397,1,3056765.921,6995315.749,7634.020
1384,1397,1,3049984.812,6997421.873,7633.238
1385,1397,1,3043200.969,6999521.725,7632.455
1386,1397,1,3036414.398,7001615.303,7631.673
1387,1397,1,3029625.104,7003702.601,7630.890
1388,1397,1,3022833.092,7005783.617,7630.106
1389,1397,1,3016038.368,7007858.347,7629.323
1390,1397,1,3009240.937,7009926.786,7628.539
1391,1397,1,3002440.803,7011988.932,7627.755
1392,1397,1,2995637.974,7014044.779,7626.970
1393,1397,1,2988832.452,7016094.325,7626.185
1394,1397,1,2982024.245,7018137.566,7625.400
1395,1397,1,2975213.357,7020174.497,7624.614
1396,1397,1,2968399.793,7022205.115,7623.829
1397,1397,1,2961583.560,7024229.417,7623.042
1398,1397,1,2954764.661,7026247.398,7622.256
1399,1397,1,2947943.103,7028259.055,7621.469
1400,1397,1,2941118.891,7030264.384,7620.682
1401,1397,1,2934292.029,7032263.381,7619.895
1402,1397,1,2927462.524,7034256.043,7619.107
1403,1397,1,2920630.381,7036242.365,7618.319
1404,1397,1,2913795.605,7038222.344,7617.531
1405,1397,1,2906958.201,7040195.977,7616.742
1406,1397,1,2900118.176,7042163.258,7615.954
1407,1397,1,2893275.533,7044124.186,7615.164
1408,1397,1,2886430.279,7046078.755,7614.375
1409,1397,1,2879582.418,7048026.962,7613.585
1410,1397,1,2872731.957,7049968.804,7612.795
1411,1397,1,2865878.901,7051904.276,7612.005
1412,1397,1,2859023.254,7053833.376,7611.214
1413,1397,1,2852165.023,7055756.099,7610.423
1414,1397,1,2845304.213,7057672.441,7609.632
1415,1397,1,2838440.829,7059582.399,7608.840
1416,1397,1,2831574.876,7061485.969,7608.048
1417,1397,1,2824706.361,7063383.147,7607.256
1418,1397,1,2817835.288,7065273.930,7606.464
1419,1397,1,2810961.663,7067158.314,7605.671
1420,1397,1,2804085.491,7069036.295,7604.878
1421,1397,1,2797206.778,7070907.869,7604.085
1422,1397,1,2790325.529,7072773.034,7603.291
1423,1397,1,2783441.749,7074631.784,7602.497
1424,1397,1,2776555.445,7076484.117,7601.703
1425,1397,1,2769666.621,7078330.029,7600.908
1426,1397,1,2762775.283,7080169.515,7600.114
1427,1397,1,2755881.437,7082002.573,7599.319
1428,1397,1,2748985.087,7083829.199,7598.523
1429,1397,1,2742086.240,7085649.388,7597.728
1430,1397,1,2735184.901,7087463.138,7596.932
1431,1397,1,2728281.075,7089270.444,7596.135
1432,1397,1,2721374.768,7091071.304,7595.339
1433,1397,1,2714465.986,7092865.712,7594.542
1434,1397,1,2707554.733,7094653.667,7593.745
1435,1397,1,2700641.016,7096435.163,7592.948
1436,1397,1,2693724.839,7098210.197,7592.150
1437,1397,1,2686806.210,7099978.766,7591.352
1438,1397,1,2679885.132,7101740.867,7590.554
1439,1397,1,2672961.611,7103496.494,7589.755
1440,1397,1,2666035.654,7105245.645,7588.957
1441,1397,1,2659107.265,7106988.317,7588.158
1442,1397,1,2652176.450,7108724.504,7587.358
1443,1397,1,2645243.215,7110454.205,7586.559
1444,1397,1,2638307.566,7112177.414,7585.759
1445,1397,1,2631369.507,7113894.130,7584.958
1446,1397,1,2624429.044,7115604.347,7584.158
1447,1397,1,2617486.184,7117308.062,7583.357
1448,1397,1,2610540.931,7119005.272,7582.556
1449,1397,1,2603593.292,7120695.973,7581.755
1450,1397,1,2596643.271,7122380.162,7580.953
1451,1397,1,2589690.874,7124057.834,7580.152
1452,1397,1,2582736.108,7125728.987,7579.350
1453,1397,1,2575778.977,7127393.616,7578.547
1454,1397,1,2568819.487,7129051.719,7577.745
1455,1397,1,2561857.644,7130703.291,7576.942
1456,1397,1,2554893.453,7132348.328,7576.138
1457,1397,1,2547926.921,7133986.828,7575.335
1458,1397,1,2540958.053,7135618.787,7574.531
1459,1397,1,2533986.853,7137244.201,7573.727
1460,1397,1,2527013.329,7138863.066,7572.923
1461,1397,1,2520037.486,7140475.379,7572.118
1462,1397,1,2513059.329,7142081.137,7571.314
1463,1397,1,2506078.864,7143680.335,7570.509
1464,1397,1,2499096.097,7145272.971,7569.703
1465,1397,1,2492111.033,7146859.041,7568.898
1466,1397,1,2485123.678,7148438.540,7568.092
1467,1397,1,2478134.038,7150011.466,7567.286
1468,1397,1,2471142.118,7151577.816,7566.479
1469,1397,1,2464147.925,7153137.585,7565.673
1470,1397,1,2457151.464,7154690.769,7564.866
1471,1397,1,2450152.740,7156237.367,7564.059
1472,1397,1,2443151.760,7157777.373,7563.251
1473,1397,1,2436148.528,7159310.784,7562.443
1474,1397,1,2429143.052,7160837.597,7561.635
1475,1397,1,2422135.336,7162357.809,7560.827
1476,1397,1,2415125.386,7163871.416,7560.019
1477,1397,1,2408113.208,7165378.413,7559.210
1478,1397,1,2401098.808,7166878.799,7558.401
1479,1397,1,2394082.192,7168372.569,7557.592
1480,1397,1,2387063.365,7169859.719,7556.782
1481,1397,1,2380042.333,7171340.247,7555.973
1482,1397,1,2373019.102,7172814.148,7555.163
1483,1397,1,2365993.677,7174281.420,7554.352
1484,1397,1,2358966.065,7175742.059,7553.542
1485,1397,1,2351936.272,7177196.061,7552.731
1486,1397,1,2344904.302,7178643.423,7551.920
1487,1397,1,2337870.162,7180084.141,7551.109
1488,1397,1,2330833.858,7181518.211,7550.297
1489,1397,1,2323795.395,7182945.632,7549.486
1490,1397,1,2316754.779,7184366.398,7548.674
1491,1397,1,2309712.017,7185780.507,7547.861
1492,1397,1,2302667.114,7187187.954,7547.049
1493,1397,1,2295620.075,7188588.737,7546.236
1494,1397,1,2288570.907,7189982.853,7545.423
1495,1397,1,2281519.616,7191370.297,7544.610
1496,1397,1,2274466.207,7192751.066,7543.796
1497,1397,1,2267410.686,7194125.156,7542.983
1498,1397,1,2260353.059,7195492.566,7542.169
1499,1397,1,2253293.333,7196853.290,7541.355
1500,1397,1,2246231.512,7198207.325,7540.540
1501,1397,1,2239167.603,7199554.669,7539.725
1502,1397,1,2232101.611,7200895.317,7538.910
1503,1397,1,2225033.543,7202229.266,7538.095
1504,1397,1,2217963.405,7203556.513,7537.280
1505,1397,1,2210891.201,7204877.054,7536.464
1506,1397,1,2203816.940,7206190.887,7535.648
1507,1397,1,2196740.625,7207498.006,7534.832
1508,1397,1,2189662.263,7208798.410,7534.016
1509,1397,1,2182581.860,7210092.095,7533.199
1510,1397,1,2175499.423,7211379.057,7532.382
1511,1397,1,2168414.956,7212659.293,7531.565
1512,1397,1,2161328.466,7213932.800,7530.748
1513,1397,1,2154239.959,7215199.574,7529.931
1514,1397,1,2147149.441,7216459.611,7529.113
1515,1397,1,2140056.917,7217712.910,7528.295
1516,1397,1,2132962.395,7218959.465,7527.477
1517,1397,1,2125865.878,7220199.274,7526.658
1518,1397,1,2118767.375,7221432.333,7525.839
1519,1397,1,2111666.890,7222658.639,7525.021
1520,1397,1,2104564.430,7223878.189,7524.201
1521,1397,1,2097460.001,7225090.980,7523.382
1522,1397,1,2090353.608,7226297.007,7522.563
1523,1397,1,2083245.258,7227496.268,7521.743
1524,1397,1,2076134.957,7228688.759,7520.923
1525,1397,1,2069022.710,7229874.477,7520.102
1526,1397,1,2061908.524,7231053.419,7519.282
1527,1397,1,2054792.405,7232225.581,7518.461
1528,1397,1,2047674.359,7233390.960,7517.640
1529,1397,1,2040554.392,7234549.552,7516.819
1530,1397,1,2033432.509,7235701.355,7515.998
1531,1397,1,2026308.718,7236846.366,7515.176
1532,1397,1,2019183.024,7237984.579,7514.354
1533,1397,1,2012055.432,7239115.994,7513.532
1534,1397,1,2004925.950,7240240.605,7512.710
1535,1397,1,1997794.584,7241358.410,7511.888
1536,1397,1,1990661.338,7242469.406,7511.065
1537,1397,1,1983526.220,7243573.589,7510.242
1538,1397,1,1976389.236,7244670.957,7509.419
1539,1397,1,1969250.391,7245761.505,7508.596
1540,1397,1,1962109.693,7246845.230,7507.772
1541,1397,1,1954967.146,7247922.129,7506.948
1542,1397,1,1947822.757,7248992.200,7506.124
1543,1397,1,1940676.532,7250055.438,7505.300
1544,1397,1,1933528.477,7251111.841,7504.476
1545,1397,1,1926378.599,7252161.405,7503.651
1546,1397,1,1919226.903,7253204.126,7502.826
1547,1397,1,1912073.396,7254240.003,7502.001
1548,1397,1,1904918.084,7255269.031,7501.176
1549,1397,1,1897760.973,7256291.207,7500.351
1550,1397,1,1890602.069,7257306.528,7499.525
1551,1397,1,1883441.379,7258314.991,7498.699
1552,1397,1,1876278.908,7259316.592,7497.873
1553,1397,1,1869114.663,7260311.329,7497.047
1554,1397,1,1861948.650,7261299.198,7496.220
1555,1397,1,1854780.874,7262280.196,7495.394
1556,1397,1,1847611.343,7263254.319,7494.567
1557,1397,1,1840440.063,7264221.565,7493.740
1558,1397,1,1833267.040,7265181.931,7492.912
1559,1397,1,1826092.279,7266135.412,7492.085
1560,1397,1,1818915.787,7267082.007,7491.257
1561,1397,1,1811737.571,7268021.711,7490.429
1562,1397,1,1804557.637,7268954.522,7489.601
1563,1397,1,1797375.990,7269880.436,7488.773
1564,1397,1,1790192.638,7270799.450,7487.945
1565,1397,1,1783007.586,7271711.562,7487.116
1566,1397,1,1775820.841,7272616.767,7486.287
1567,1397,1,1768632.408,7273515.064,7485.458
1568,1397,1,1761442.295,7274406.448,7484.629
1569,1397,1,1754250.507,7275290.916,7483.799
1570,1397,1,1747057.051,7276168.466,7482.970
1571,1397,1,1739861.933,7277039.094,7482.140
1572,1397,1,1732665.159,7277902.797,7481.310
1573,1397,1,1725466.736,7278759.572,7480.480
1574,1397,1,1718266.670,7279609.416,7479.649
1575,1397,1,1711064.967,7280452.325,7478.819
1576,1397,1,1703861.634,7281288.297,7477.988
1577,1397,1,1696656.676,7282117.329,7477.157
1578,1397,1,1689450.101,7282939.417,7476.326
1579,1397,1,1682241.914,7283754.558,7475.495
1580,1397,1,1675032.122,7284562.750,7474.663
1581,1397,1,1667820.732,7285363.988,7473.831
1582,1397,1,1660607.749,7286158.271,7472.999
1583,1397,1,1653393.180,7286945.594,7472.167
1584,1397,1,1646177.031,7287725.956,7471.335
1585,1397,1,1638959.309,7288499.352,7470.503
1586,1397,1,1631740.020,7289265.780,7469.670
1587,1397,1,1624519.170,7290025.236,7468.837
1588,1397,1,1617296.766,7290777.718,7468.004
1589,1397,1,1610072.815,7291523.223,7467.171
